"C:\Program Files\Java\jdk-12.0.2\bin\java.exe" "-javaagent:C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2018.3.4\lib\idea_rt.jar=59074:C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2018.3.4\bin" -Dfile.encoding=UTF-8 -classpath C:\Users\Keval\IdeaProjects\CollectionsProjectHomework\out\production\CollectionsProjectHomework com.company.CollectionsRunner
Part II:
Total words in War and Peace: 576150
Duration: 1109 millisecndonds
'concurrently' occured: 1
'concussion' occured: 1
'cond' occured: 1
'conde' occured: 2
'condemn' occured: 6
'condemnation' occured: 1
'condemnations' occured: 1
'condemned' occured: 10
'condemning' occured: 1
'condescend' occured: 3
'condescending' occured: 6
'condescendingly' occured: 3
'condescension' occured: 6
'condition' occured: 76
'conditional' occured: 3
'conditionally' occured: 4
'conditioned' occured: 2
'conditions' occured: 60
'condolence' occured: 1
'conduce' occured: 1
'conduced' occured: 2
'conducing' occured: 1
'conduct' occured: 14
'conducted' occured: 11
'conducting' occured: 5
'conductor' occured: 1
'conductors' occured: 1
'conducts' occured: 1
'cone' occured: 4
'confederation' occured: 1
'confer' occured: 5
'conference' occured: 1
'conferred' occured: 6
'conferring' occured: 3
'confers' occured: 1
'confess' occured: 16
'confessed' occured: 7
'confession' occured: 6
'confessor' occured: 4
'confidant' occured: 2
'confidante' occured: 1
'confide' occured: 3
'confided' occured: 3
'confidence' occured: 30
'confident' occured: 29
'confidential' occured: 4
'confidentially' occured: 4
'confidently' occured: 5
'confiding' occured: 3
'confine' occured: 1
'confined' occured: 12
'confinement' occured: 3
'confinements' occured: 1
'confirm' occured: 9
'confirmation' occured: 9
'confirmed' occured: 20
'confirming' occured: 3
'confirms' occured: 3
'conflagration' occured: 5
'conflagrations' occured: 3
'conflict' occured: 18
'conflicting' occured: 3
'conflicts' occured: 4
'confluence' occured: 2
'conform' occured: 3
'conforming' occured: 1
'conforms' occured: 1
'confound' occured: 4
'confounded' occured: 1
'confounding' occured: 1
'confronted' occured: 2
'confronting' occured: 1
'confused' occured: 57
'confusedly' occured: 1
'confusing' occured: 3
'confusion' occured: 42
'confuted' occured: 1
'congealed' occured: 2
'congested' occured: 1
'congestion' occured: 1
'congratulate' occured: 15
'congratulated' occured: 6
'congratulating' occured: 1
'congratulation' occured: 1
'congratulations' occured: 4
'congregated' occured: 1
'congress' occured: 1
'conjecture' occured: 2
'conjectures' occured: 8
'conjecturing' occured: 1
'conjugal' occured: 2
'conjunction' occured: 4
'conjure' occured: 1
'conjuror' occured: 1
'connais' occured: 1
'connaissez' occured: 1
'connect' occured: 1
'connected' occured: 23
'connecting' occured: 3
'connection' occured: 39
'connections' occured: 13
'connoisseur' occured: 1
'connoisseurs' occured: 3
'conquer' occured: 7
'conquered' occured: 5
'conquering' occured: 1
'conqueror' occured: 7
'conquerors' occured: 6
'conquest' occured: 5
'conquests' occured: 4
'conscience' occured: 18
'conscientious' occured: 4
'conscientiously' occured: 2
'conscious' occured: 57
'consciously' occured: 1
'consciousness' occured: 68
'conscripted' occured: 3
'conscription' occured: 3
'conscripts' occured: 1
'conscwiption' occured: 1
'consecutive' occured: 3
'consent' occured: 22
'consented' occured: 3
'consents' occured: 1
'consequence' occured: 11
'consequences' occured: 7
'consequent' occured: 4
'consequential' occured: 1
'consequently' occured: 17
'conservative' occured: 1
'conservatives' occured: 1
'conservatories' occured: 2
'conservatory' occured: 10
'consider' occured: 67
'considerable' occured: 7
'considerably' occured: 2
'considerate' occured: 3
'consideration' occured: 12
'considerations' occured: 21
'considered' occured: 103
'considering' occured: 43
'considers' occured: 9
'consigne' occured: 1
'consigned' occured: 1
'consist' occured: 5
'consisted' occured: 30
'consistent' occured: 3
'consistently' occured: 4
'consisting' occured: 9
'consistory' occured: 1
'consists' occured: 11
'consolation' occured: 15
'consolations' occured: 2
'consolatory' occured: 1
'console' occured: 6
'consoled' occured: 3
'consoler' occured: 1
'consolidated' occured: 1
'consoling' occured: 5
'consonant' occured: 1
'consonants' occured: 1
'conspicuous' occured: 4
'conspiracy' occured: 6
'conspiratorial' occured: 1
'conspirators' occured: 1
'conspired' occured: 2
'constant' occured: 18
'constantine' occured: 3
'constantly' occured: 24
'consternation' occured: 1
'constitute' occured: 3
'constituted' occured: 9
'constitutes' occured: 10
'constitution' occured: 4
'constitutional' occured: 3
'constitutions' occured: 1
'constrained' occured: 5
'constraint' occured: 5
'constricted' occured: 1
'constructed' occured: 12
'constructing' occured: 2
'construction' occured: 4
'consul' occured: 1
'consult' occured: 6
'consultation' occured: 9
'consultations' occured: 4
'consulted' occured: 3
'consulting' occured: 7
'consuming' occured: 1
'consummate' occured: 1
'contact' occured: 9
'contain' occured: 5
'contained' occured: 8
'containing' occured: 14
'contains' occured: 1
'contemplate' occured: 6
'contemplated' occured: 1
'contemplation' occured: 4
'contemporaneously' occured: 1
'contemporaries' occured: 7
'contemporary' occured: 4
'contempt' occured: 24
'contemptible' occured: 6
'contemptuous' occured: 14
'contemptuously' occured: 17
'content' occured: 16
'contente' occured: 1
'contented' occured: 12
'contentedly' occured: 1
'contention' occured: 2
'contents' occured: 6
'contest' occured: 2
'contests' occured: 1
'context' occured: 2
'contez' occured: 1
'contiguous' occured: 1
'continent' occured: 1
'continental' occured: 3
'contingencies' occured: 8
'contingent' occured: 2
'continual' occured: 12
'continually' occured: 79
'continue' occured: 22
'continued' occured: 215
'continues' occured: 4
'continuing' occured: 15
'continuity' occured: 5
'continuous' occured: 10
'continuously' occured: 7
'contorting' occured: 1
'contrabass' occured: 1
'contract' occured: 1
'contracted' occured: 1
'contracting' occured: 1
'contradict' occured: 11
'contradicted' occured: 3
'contradicting' occured: 2
'contradiction' occured: 18
'contradictions' occured: 7
'contradictory' occured: 10
'contraire' occured: 1
'contralto' occured: 1
'contrary' occured: 125
'contrast' occured: 14
'contrasted' occured: 2
'contrasting' occured: 2
'contrat' occured: 3
'contre' occured: 2
'contribute' occured: 1
'contributed' occured: 2
'contributions' occured: 5
'contrived' occured: 5
'contrives' occured: 2
'control' occured: 20
'controlled' occured: 7
'controlledly' occured: 1
'controlling' occured: 1
'controls' occured: 2
'convalescence' occured: 6
'convalescent' occured: 2
'convened' occured: 2
'convenience' occured: 1
'convenient' occured: 6
'conveniently' occured: 1
'convent' occured: 4
'convention' occured: 5
'conventional' occured: 3
'conventionality' occured: 1
'converge' occured: 1
'conversant' occured: 1
'conversation' occured: 167
'conversational' occured: 1
'conversations' occured: 20
'converse' occured: 5
'conversed' occured: 2
'conversing' occured: 13
'convert' occured: 2
'converted' occured: 2
'converting' occured: 2
'convey' occured: 6
'conveyance' occured: 4
'conveyed' occured: 8
'conveying' occured: 1
'convict' occured: 4
'conviction' occured: 29
'convictions' occured: 7
'convicts' occured: 5
'convient' occured: 1
'convince' occured: 11
'convinced' occured: 53
'convinces' occured: 4
'convincing' occured: 5
'convoy' occured: 26
'convoyed' occured: 2
'convoyman' occured: 1
'convoys' occured: 1
'convulsed' occured: 1
'convulsions' occured: 2
'convulsive' occured: 5
'convulsively' occured: 6
'cooing' occured: 1
'cook' occured: 23
'cooked' occured: 3
'cookers' occured: 1
'cooking' occured: 2
'cooks' occured: 3
'cookshop' occured: 1
'cookshops' occured: 2
'cool' occured: 2
'cooled' occured: 2
'cooling' occured: 1
'coolly' occured: 1
'cooper' occured: 5
'cooperation' occured: 2
'copenhagen' occured: 2
'copernicus' occured: 4
'copied' occured: 6
'copies' occured: 9
'copse' occured: 9
'copses' occured: 2
'copy' occured: 16
'copying' occured: 7
'copyright' occured: 14
'coquet' occured: 1
'coquetry' occured: 3
'coquette' occured: 1
'coquettish' occured: 5
'coral' occured: 1
'cord' occured: 4
'corded' occured: 4
'cordial' occured: 6
'cordiality' occured: 3
'cordially' occured: 7
'cording' occured: 1
'cordon' occured: 1
'cords' occured: 6
'core' occured: 1
'cork' occured: 7
'corked' occured: 2
'corks' occured: 1
'corn' occured: 13
'corner' occured: 91
'cornered' occured: 3
'corners' occured: 12
'cornet' occured: 8
'cornetcy' occured: 1
'cornfield' occured: 1
'cornfields' occured: 1
'cornice' occured: 1
'coronation' occured: 3
'coronet' occured: 1
'corporal' occured: 28
'corporals' occured: 1
'corporation' occured: 1
'corps' occured: 46
'corpse' occured: 5
'corpses' occured: 9
'corpulence' occured: 1
'corpulent' occured: 2
'correct' occured: 19
'corrected' occured: 7
'correcting' occured: 1
'corrections' occured: 1
'correctly' occured: 6
'correctness' occured: 2
'corrects' occured: 1
'correlation' occured: 1
'correspond' occured: 3
'corresponded' occured: 3
'correspondence' occured: 6
'correspondent' occured: 1
'corresponding' occured: 9
'correspondingly' occured: 1
'corridor' occured: 23
'corrupt' occured: 1
'corrupted' occured: 1
'corset' occured: 1
'corsican' occured: 1
'corvisart' occured: 1
'cosaques' occured: 1
'cosmography' occured: 1
'cossack' occured: 83
'cossacks' occured: 84
'cost' occured: 26
'costing' occured: 4
'costs' occured: 2
'costume' occured: 10
'costumes' occured: 5
'cot' occured: 11
'cotillion' occured: 2
'cotillions' occured: 1
'cottage' occured: 3
'cotton' occured: 2
'cotyledons' occured: 1
'couch' occured: 7
'couches' occured: 1
'cough' occured: 7
'coughed' occured: 12
'coughing' occured: 4
'could' occured: 1116
'couldn' occured: 9
'couldst' occured: 1
'couler' occured: 1
'council' occured: 49
'councilor' occured: 2
'councils' occured: 1
'counsel' occured: 2
'counseled' occured: 1
'counsels' occured: 2
'count' occured: 726
'counted' occured: 6
'countenance' occured: 7
'countenances' occured: 2
'counter' occured: 1
'counteract' occured: 1
'counterattack' occured: 1
'countermanded' occured: 1
'countermarches' occured: 1
'countermovement' occured: 4
'counterorders' occured: 1
'counters' occured: 1
'countess' occured: 488
'countesses' occured: 1
'counting' occured: 11
'countinghouse' occured: 1
'countless' occured: 4
'countries' occured: 2
'country' occured: 108
'countryman' occured: 1
'countrymen' occured: 3
'countryside' occured: 2
'countwy' occured: 1
'coup' occured: 1
'couple' occured: 30
'couples' occured: 8
'courage' occured: 35
'courier' occured: 23
'course' occured: 124
'courses' occured: 2
'coursing' occured: 1
'court' occured: 70
'courte' occured: 2
'courted' occured: 3
'courteous' occured: 6
'courteously' occured: 3
'courtesan' occured: 1
'courtesy' occured: 4
'courtier' occured: 8
'courtierlike' occured: 2
'courtiers' occured: 17
'courting' occured: 2
'courtly' occured: 3
'courts' occured: 5
'courtship' occured: 2
'courtyard' occured: 17
'courtyards' occured: 1
'cousin' occured: 35
'cousinage' occured: 2
'cousine' occured: 2
'cousinhood' occured: 2
'cousins' occured: 4
'couture' occured: 1
'cover' occured: 17
'covered' occured: 89
'covering' occured: 16
'coverlet' occured: 1
'covers' occured: 4
'covert' occured: 5
'cow' occured: 3
'coward' occured: 7
'cowardice' occured: 2
'cowards' occured: 2
'cowhouse' occured: 1
'cowshed' occured: 3
'coxcombs' occured: 1
'coyness' occured: 1
'crack' occured: 10
'cracked' occured: 9
'cracking' occured: 2
'crackle' occured: 3
'crackled' occured: 3
'crackling' occured: 8
'cracks' occured: 1
'cradle' occured: 2
'craft' occured: 3
'craftsmanship' occured: 1
'craftsmen' occured: 1
'crafty' occured: 4
'cramp' occured: 1
'cramped' occured: 2
'crank' occured: 2
'cranks' occured: 2
'crash' occured: 3
'crashed' occured: 1
'crashing' occured: 1
'crawl' occured: 3
'crawled' occured: 3
'crawling' occured: 1
'crazy' occured: 8
'creak' occured: 9
'creaked' occured: 11
'creaking' occured: 7
'creaks' occured: 1
'cream' occured: 4
'crease' occured: 1
'creases' occured: 2
'create' occured: 4
'created' occured: 7
'creating' occured: 4
'creation' occured: 5
'creator' occured: 4
'creature' occured: 13
'creatures' occured: 3
'credit' occured: 9
'creditors' occured: 5
'creek' occured: 1
'creep' occured: 1
'creeping' occured: 2
'crept' occured: 7
'crest' occured: 1
'crestfallen' occured: 1
'crew' occured: 4
'crews' occured: 1
'cricket' occured: 2
'crickets' occured: 1
'cried' occured: 210
'cries' occured: 20
'crime' occured: 14
'crimea' occured: 1
'crimean' occured: 5
'crimes' occured: 9
'criminal' occured: 11
'criminals' occured: 5
'crimson' occured: 12
'cringe' occured: 1
'cringing' occured: 1
'cripple' occured: 1
'crippled' occured: 1
'crisis' occured: 2
'crisp' occured: 1
'criterion' occured: 1
'critical' occured: 6
'criticism' occured: 5
'criticisms' occured: 1
'criticize' occured: 3
'criticized' occured: 4
'criticizes' occured: 1
'criticizing' occured: 3
'croaked' occured: 1
'croats' occured: 1
'crockery' occured: 3
'crooked' occured: 3
'crooking' occured: 2
'crop' occured: 3
'cropped' occured: 5
'crops' occured: 3
'crosart' occured: 1
'cross' occured: 74
'crossbeam' occured: 1
'crossed' occured: 65
'crosses' occured: 10
'crossing' occured: 51
'crossings' occured: 1
'crossly' occured: 6
'crossness' occured: 1
'crossroads' occured: 4
'crossway' occured: 1
'crotchety' occured: 1
'crouch' occured: 1
'crouched' occured: 3
'crouching' occured: 1
'croups' occured: 1
'crow' occured: 1
'crowd' occured: 211
'crowded' occured: 40
'crowding' occured: 17
'crowds' occured: 30
'crowed' occured: 3
'crowing' occured: 3
'crown' occured: 6
'crowned' occured: 7
'crows' occured: 6
'crucified' occured: 1
'crude' occured: 1
'crudele' occured: 2
'cruel' occured: 29
'cruelly' occured: 4
'cruelty' occured: 15
'crumbled' occured: 2
'crumbling' occured: 2
'crumpled' occured: 6
'crumpling' occured: 3
'crunching' occured: 2
'crupper' occured: 3
'crusade' occured: 1
'crusades' occured: 3
'crush' occured: 13
'crushed' occured: 13
'crushing' occured: 7
'crusty' occured: 1
'crutches' occured: 1
'cry' occured: 95
'crybabies' occured: 1
'crybaby' occured: 1
'crying' occured: 23
'crystal' occured: 4
'cubs' occured: 6
'cucumbers' occured: 1
'cudgel' occured: 8
'cudgels' occured: 1
'cuffs' occured: 3
'cuisse' occured: 1
'culminate' occured: 1
'culminated' occured: 1
'culminating' occured: 2
'culprit' occured: 1
'culprits' occured: 2
'cultivate' occured: 1
'cultivated' occured: 1
'culture' occured: 18
'cunctators' occured: 1
'cunning' occured: 18
'cunningly' occured: 2
'cup' occured: 15
'cupboard' occured: 3
'cupboards' occured: 3
'cupful' occured: 1
'cupolas' occured: 3
'cure' occured: 11
'cured' occured: 2
'curiosity' occured: 47
'curious' occured: 9
'curiously' occured: 1
'curled' occured: 7
'curling' occured: 4
'curlpapers' occured: 1
'curls' occured: 7
'curly' occured: 22
'currency' occured: 1
'current' occured: 19
'curse' occured: 2
'cursed' occured: 2
'curses' occured: 5
'cursing' occured: 2
'curtain' occured: 17
'curtained' occured: 1
'curtains' occured: 3
'curtseying' occured: 1
'curtsied' occured: 5
'curtsy' occured: 1
'curve' occured: 1
'curved' occured: 4
'curves' occured: 1
'curving' occured: 2
'cushay' occured: 1
'cushion' occured: 4
'cushions' occured: 3
'custodian' occured: 1
'custody' occured: 1
'custom' occured: 8
'customary' occured: 15
'customers' occured: 1
'customs' occured: 2
'cut' occured: 65
'cutlets' occured: 2
'cuts' occured: 1
'cutters' occured: 1
'cutting' occured: 14
'cutup' occured: 1
'cweation' occured: 1
'cweep' occured: 1
'cwoss' occured: 1
'cwow' occured: 1
'cygne' occured: 2
'cymbals' occured: 1
'cynically' occured: 1
'cyril' occured: 13
'czartoryski' occured: 4
'czech' occured: 1
'd' occured: 111
'da' occured: 3
'daddy' occured: 6
'dagger' occured: 9
'daggers' occured: 3
'dahe' occured: 1
'daily' occured: 6
'dainty' occured: 2
'dale' occured: 2
'dallying' occured: 1
'dalmatic' occured: 1
'dam' occured: 26
'damage' occured: 3
'damaged' occured: 3
'damages' occured: 4
'damask' occured: 2
'dame' occured: 2
'damn' occured: 2
'damned' occured: 6
'damp' occured: 22
'damper' occured: 1
'dampness' occured: 1
'dams' occured: 1
'dan' occured: 1
'dance' occured: 37
'danced' occured: 25
'dancer' occured: 10
'dancers' occured: 8
'dances' occured: 7
'dancing' occured: 42
'dandies' occured: 3
'dandin' occured: 1
'dandling' occured: 2
'dandy' occured: 2
'danger' occured: 72
'dangereux' occured: 2
'dangerous' occured: 37
'dangerously' occured: 1
'dangers' occured: 4
'dangles' occured: 1
'dangling' occured: 1
'daniel' occured: 41
'danilov' occured: 1
'danilovna' occured: 11
'danish' occured: 1
'dans' occured: 6
'danser' occured: 1
'danube' occured: 15
'danzig' occured: 2
'dappled' occured: 1
'dare' occured: 36
'dared' occured: 28
'daredevil' occured: 3
'daren' occured: 2
'dares' occured: 2
'daresay' occured: 2
'daring' occured: 7
'dark' occured: 108
'darkened' occured: 6
'darkness' occured: 51
'darling' occured: 37
'darlings' occured: 2
'dart' occured: 1
'darted' occured: 7
'darting' occured: 1
'das' occured: 1
'dash' occured: 2
'dashboard' occured: 1
'dashed' occured: 13
'dashing' occured: 10
'dat' occured: 2
'data' occured: 1
'date' occured: 6
'dated' occured: 1
'dating' occured: 1
'dato' occured: 1
'daubed' occured: 1
'daughter' occured: 155
'daughters' occured: 15
'daunted' occured: 1
'david' occured: 5
'davout' occured: 42
'davydov' occured: 3
'dawdling' occured: 3
'dawn' occured: 19
'dawned' occured: 2
'dawning' occured: 2
'day' occured: 567
'daybreak' occured: 5
'daydreams' occured: 2
'daylight' occured: 9
'days' occured: 199
'daytime' occured: 2
'dazed' occured: 2
'dazzled' occured: 4
'dazzling' occured: 5
'dazzlingly' occured: 2
'de' occured: 210
'deacon' occured: 10
'deacons' occured: 1
'dead' occured: 73
'deadly' occured: 1
'deadness' occured: 1
'deaf' occured: 6
'deafened' occured: 3
'deafening' occured: 11
'deafeningly' occured: 1
'deafness' occured: 1
'deah' occured: 1
'deal' occured: 37
'dealer' occured: 3
'dealers' occured: 2
'dealing' occured: 14
'dealings' occured: 1
'deals' occured: 1
'dealt' occured: 14
'dear' occured: 387
'dearer' occured: 1
'dearest' occured: 15
'dearly' occured: 4
'death' occured: 191
'deathbed' occured: 1
'deathlike' occured: 2
'deathly' occured: 1
'deaths' occured: 1
'debates' occured: 1
'debauchery' occured: 5
'debit' occured: 1
'debonair' occured: 1
'debouching' occured: 1
'debt' occured: 6
'debts' occured: 20
'debut' occured: 1
'decanter' occured: 2
'decanters' occured: 1
'decay' occured: 2
'decaying' occured: 1
'decays' occured: 1
'deceased' occured: 7
'deceit' occured: 3
'deceitful' occured: 1
'deceive' occured: 11
'deceived' occured: 12
'deceiver' occured: 1
'deceivers' occured: 1
'deceiving' occured: 3
'december' occured: 13
'decent' occured: 4
'decently' occured: 4
'deception' occured: 8
'deceptions' occured: 2
'deceptive' occured: 1
'decide' occured: 19
'decided' occured: 101
'decidedly' occured: 4
'decides' occured: 3
'deciding' occured: 6
'decision' occured: 24
'decisions' occured: 4
'decisive' occured: 16
'decisively' occured: 2
'deck' occured: 1
'decks' occured: 1
'declaimed' occured: 1
'declaration' occured: 4
'declarations' occured: 1
'declare' occured: 5
'declared' occured: 25
'declares' occured: 2
'declaring' occured: 4
'decline' occured: 7
'declined' occured: 7
'declining' occured: 1
'declivity' occured: 1
'decomposes' occured: 1
'decomposing' occured: 1
'decomposition' occured: 2
'decorated' occured: 4
'decorating' occured: 1
'decoration' occured: 3
'decorations' occured: 12
'decorous' occured: 1
'decorum' occured: 4
'decrease' occured: 2
'decreased' occured: 2
'decreases' occured: 3
'decree' occured: 4
'decreed' occured: 5
'decrees' occured: 5
'decrepit' occured: 2
'dedicated' occured: 1
'dedicates' occured: 1
'deduce' occured: 1
'deduced' occured: 7
'deductible' occured: 1
'deduction' occured: 6
'deductions' occured: 3
'deed' occured: 23
'deeds' occured: 6
'deem' occured: 1
'deemed' occured: 2
'deep' occured: 85
'deepened' occured: 1
'deeper' occured: 15
'deepest' occured: 4
'deeply' occured: 31
'deer' occured: 1
'defeat' occured: 23
'defeated' occured: 10
'defeating' occured: 1
'defeats' occured: 4
'defect' occured: 8
'defection' occured: 1
'defective' occured: 4
'defects' occured: 4
'defend' occured: 18
'defended' occured: 9
'defender' occured: 1
'defenders' occured: 2
'defending' occured: 9
'defense' occured: 16
'defenseless' occured: 1
'defensive' occured: 3
'defer' occured: 2
'deference' occured: 5
'deferential' occured: 3
'deferentially' occured: 2
'deferring' occured: 1
'defiant' occured: 1
'defile' occured: 2
'defiled' occured: 1
'defiles' occured: 1
'defiling' occured: 1
'define' occured: 6
'defined' occured: 17
'defines' occured: 1
'defining' occured: 4
'definite' occured: 40
'definitely' occured: 14
'definiteness' occured: 1
'definition' occured: 5
'definitions' occured: 2
'deft' occured: 2
'deftly' occured: 4
'degradation' occured: 1
'degraded' occured: 4
'degrading' occured: 1
'degree' occured: 19
'degrees' occured: 6
'degwaded' occured: 1
'deign' occured: 5
'deigned' occured: 4
'deity' occured: 11
'dejected' occured: 8
'dejection' occured: 2
'delay' occured: 24
'delayed' occured: 5
'delaying' occured: 1
'delays' occured: 1
'delegate' occured: 2
'delegated' occured: 4
'delegation' occured: 1
'delegations' occured: 1
'deletions' occured: 1
'deliberate' occured: 7
'deliberately' occured: 14
'deliberating' occured: 1
'deliberation' occured: 5
'deliberations' occured: 2
'delicacy' occured: 6
'delicate' occured: 31
'delicately' occured: 1
'delicious' occured: 8
'delight' occured: 35
'delighted' occured: 32
'delightedly' occured: 3
'delightful' occured: 22
'delights' occured: 1
'delirious' occured: 5
'delirium' occured: 6
'deliver' occured: 9
'deliverance' occured: 3
'delivered' occured: 11
'deliverer' occured: 1
'delivering' occured: 2
'delivers' occured: 1
'delivery' occured: 1
'delude' occured: 1
'deluded' occured: 1
'deluding' occured: 1
'deluge' occured: 1
'delusion' occured: 5
'delve' occured: 1
'delving' occured: 1
'demain' occured: 1
'demand' occured: 31
'demande' occured: 2
'demanded' occured: 40
'demandent' occured: 1
'demanding' occured: 6
'demands' occured: 16
'demean' occured: 3
'dementat' occured: 1
'dementyev' occured: 1
'demkin' occured: 1
'demolished' occured: 1
'demonstrate' occured: 3
'demonstrated' occured: 2
'demonstrating' occured: 3
'demonstration' occured: 3
'demonstrations' occured: 3
'demosthenes' occured: 1
'demyan' occured: 2
'den' occured: 2
'denial' occured: 1
'denied' occured: 6
'denis' occured: 1
'denisov' occured: 432
'denominations' occured: 1
'denote' occured: 3
'dense' occured: 19
'densely' occured: 1
'denser' occured: 4
'denuded' occured: 1
'deny' occured: 1
'denying' occured: 1
'departed' occured: 2
'departing' occured: 1
'department' occured: 6
'departments' occured: 4
'departure' occured: 47
'departures' occured: 2
'depend' occured: 12
'depended' occured: 17
'dependence' occured: 12
'dependent' occured: 7
'depending' occured: 1
'depends' occured: 19
'depicted' occured: 5
'depicting' occured: 1
'deplorable' occured: 1
'deplored' occured: 1
'deployed' occured: 1
'deploying' occured: 1
'deported' occured: 2
'depose' occured: 1
'deposition' occured: 1
'depraved' occured: 7
'deprecating' occured: 1
'depressed' occured: 11
'depressing' occured: 9
'depression' occured: 12
'deprive' occured: 11
'deprived' occured: 19
'deprives' occured: 3
'depriving' occured: 6
'depth' occured: 11
'depths' occured: 19
'depuis' occured: 1
'deputation' occured: 9
'deputations' occured: 1
'depwavity' occured: 1
'der' occured: 5
'deranged' occured: 1
'dere' occured: 1
'deride' occured: 1
'derision' occured: 3
'derisive' occured: 2
'derisively' occured: 1
'derivative' occured: 3
'derive' occured: 2
'derived' occured: 5
'deriving' occured: 1
'derogates' occured: 1
'derogatory' occured: 1
'des' occured: 9
'descend' occured: 5
'descendant' occured: 1
'descendants' occured: 2
'descended' occured: 25
'descending' occured: 9
'descends' occured: 1
'descent' occured: 7
'describe' occured: 17
'described' occured: 31
'describes' occured: 2
'describing' occured: 12
'descried' occured: 3
'description' occured: 7
'descriptions' occured: 3
'descriptive' occured: 1
'descry' occured: 1
'desecrate' occured: 2
'desecration' occured: 1
'desert' occured: 1
'deserted' occured: 22
'deserter' occured: 2
'desertest' occured: 1
'deserting' occured: 1
'desertion' occured: 1
'deserve' occured: 4
'deserved' occured: 7
'deserves' occured: 4
'deserving' occured: 1
'design' occured: 9
'designation' occured: 3
'designed' occured: 3
'designs' occured: 5
'desirable' occured: 3
'desire' occured: 74
'desired' occured: 30
'desires' occured: 16
'desiring' occured: 3
'desirous' occured: 1
'desist' occured: 1
'desisted' occured: 1
'desk' occured: 6
'desolation' occured: 1
'despair' occured: 31
'despaired' occured: 1
'despairing' occured: 10
'despairingly' occured: 2
'despatch' occured: 1
'desperate' occured: 17
'desperately' occured: 9
'desperation' occured: 4
'despicable' occured: 2
'despise' occured: 8
'despised' occured: 12
'despises' occured: 1
'despising' occured: 1
'despite' occured: 84
'despoil' occured: 1
'despondency' occured: 1
'despondent' occured: 2
'despot' occured: 2
'despotism' occured: 1
'dessaix' occured: 4
'dessalles' occured: 37
'dessert' occured: 1
'destination' occured: 5
'destined' occured: 5
'destiny' occured: 6
'destitution' occured: 1
'destroy' occured: 36
'destroyed' occured: 56
'destroying' occured: 16
'destroys' occured: 2
'destruction' occured: 40
'destructions' occured: 1
'destructive' occured: 1
'detach' occured: 2
'detached' occured: 7
'detaching' occured: 1
'detachment' occured: 35
'detachments' occured: 14
'detail' occured: 18
'detailed' occured: 8
'details' occured: 36
'detain' occured: 5
'detained' occured: 9
'detect' occured: 3
'detected' occured: 4
'deter' occured: 1
'determination' occured: 9
'determine' occured: 8
'determined' occured: 14
'determines' occured: 1
'detest' occured: 1
'detestation' occured: 2
'detested' occured: 4
'detonators' occured: 1
'detriment' occured: 2
'detrimental' occured: 1
'detruite' occured: 1
'deuce' occured: 1
'deux' occured: 1
'devait' occured: 1
'devastated' occured: 7
'develop' occured: 3
'developed' occured: 3
'developing' occured: 1
'development' occured: 4
'develops' occured: 1
'deviated' occured: 3
'deviating' occured: 2
'deviation' occured: 2
'deviations' occured: 3
'device' occured: 2
'devices' occured: 1
'devil' occured: 63
'devilish' occured: 2
'devils' occured: 10
'devise' occured: 5
'devised' occured: 18
'devises' occured: 1
'devoid' occured: 2
'devoirs' occured: 1
'devote' occured: 6
'devoted' occured: 21
'devotedly' occured: 1
'devotee' occured: 1
'devoting' occured: 2
'devotion' occured: 24
'devotional' occured: 2
'devotions' occured: 2
'devoured' occured: 2
'devout' occured: 3
'devoutly' occured: 1
'devriez' occured: 1
'dew' occured: 8
'dews' occured: 1
'dewy' occured: 3
'di' occured: 2
'diable' occured: 3
'diagnosed' occured: 1
'diagonal' occured: 1
'dial' occured: 1
'diameter' occured: 1
'diametrically' occured: 1
'diamond' occured: 3
'diamonds' occured: 7
'diana' occured: 2
'diaphanous' occured: 1
'diary' occured: 10
'dictated' occured: 3
'dictating' occured: 2
'dictation' occured: 1
'dictatorship' occured: 2
'dictionaries' occured: 1
'did' occured: 1485
'diderot' occured: 1
'didn' occured: 51
'didst' occured: 2
'die' occured: 68
'died' occured: 54
'dies' occured: 3
'diese' occured: 1
'dieu' occured: 12
'differ' occured: 1
'differed' occured: 3
'difference' occured: 17
'differences' occured: 4
'different' occured: 146
'differential' occured: 1
'differently' occured: 19
'differing' occured: 2
'differs' occured: 3
'difficult' occured: 83
'difficulties' occured: 18
'difficulty' occured: 46
'diffidence' occured: 1
'diffident' occured: 1
'diffuse' occured: 1
'diffused' occured: 4
'diffusing' occured: 3
'diffusion' occured: 2
'dig' occured: 2
'digest' occured: 2
'digested' occured: 1
'digging' occured: 3
'dignified' occured: 7
'dignitaries' occured: 2
'dignitary' occured: 3
'dignity' occured: 32
'dilapidated' occured: 1
'dilatory' occured: 1
'dilemma' occured: 1
'diligent' occured: 2
'diligently' occured: 2
'dilly' occured: 1
'dim' occured: 18
'dimensions' occured: 4
'diminish' occured: 3
'diminished' occured: 11
'diminishes' occured: 2
'diminishing' occured: 3
'diminution' occured: 1
'diminutive' occured: 2
'dimly' occured: 16
'dimmed' occured: 3
'dimmler' occured: 18
'dimness' occured: 1
'dimple' occured: 4
'dimpled' occured: 2
'dimples' occured: 1
'din' occured: 4
